Time,Title,Rate Limit Remaining,Title_Clean,Sentiment,Sentiment_Score,Topic,Topic_Score
Wed Apr  2 21:42:26 2025,OpenAI's new image generator is now available to all users | TechCrunch,999.0,openais new image generator is now available to all users  techcrunch,LABEL_2,0.7626169323921204,software,0.8114103078842163
Wed Apr  2 21:42:31 2025,Woman's Brain Implant Turns Her Thoughts Into Speech in Real Time,999.0,womans brain implant turns her thoughts into speech in real time,LABEL_1,0.8544186353683472,hardware,0.4499541223049164
Wed Apr  2 21:42:36 2025,OnlyFans Sued After Two Guys Realized They Might Not Actually Be Talking to Models | A class action complaint claims OnlyFans is allowing fraud on its platform by letting models use agency chat service to talk to fans,999.0,onlyfans sued after two guys realized they might not actually be talking to models  a class action complaint claims onlyfans is allowing fraud on its platform by letting models use agency chat service to talk to fans,LABEL_0,0.821153461933136,security,0.4689444303512573
Wed Apr  2 21:42:41 2025,Crowdsourced DNA Project Says It Will Shut Down to Protect Users from Rising Authoritarianism | The creator said he is worried about the changing political climate circling the globe.,999.0,crowdsourced dna project says it will shut down to protect users from rising authoritarianism  the creator said he is worried about the changing political climate circling the globe,LABEL_1,0.5037980079650879,security,0.7061838507652283
Wed Apr  2 21:42:46 2025,"World champs of white supremacy — why SA needs online disinformation laws, quick",999.0,world champs of white supremacy  why sa needs online disinformation laws quick,LABEL_0,0.6091863512992859,security,0.544447660446167
Wed Apr  2 21:42:51 2025,"""Texas Lawmakers Just Can’t Quit Solar … Manufacturing, That Is | Tariffs or not, Texas is rapidly becoming an epicenter of domestic solar manufacturing in the US, with an assist from overseas investors.""",999.0,texas lawmakers just cant quit solar  manufacturing that is  tariffs or not texas is rapidly becoming an epicenter of domestic solar manufacturing in the us with an assist from overseas investors,LABEL_2,0.5064839720726013,security,0.4246102571487427
Wed Apr  2 21:42:56 2025,Papers and patents are becoming less disruptive over time,999.0,papers and patents are becoming less disruptive over time,LABEL_1,0.5885993838310242,security,0.5412471294403076
Wed Apr  2 21:43:01 2025,Apple backports zero-day patches to older iPhones and Macs,999.0,apple backports zeroday patches to older iphones and macs,LABEL_1,0.7228959798812866,software,0.56195068359375
Wed Apr  2 21:43:06 2025,Vacheron Constantin Has Made the World’s Most Complicated Wristwatch,999.0,vacheron constantin has made the worlds most complicated wristwatch,LABEL_2,0.9167103171348572,hardware,0.6107245087623596
Wed Apr  2 21:43:11 2025,Scientists merge two 'impossible' materials into new artificial structure,999.0,scientists merge two impossible materials into new artificial structure,LABEL_1,0.6762920022010803,AI,0.5721952319145203
Wed Apr  2 21:43:16 2025,"We are finally beginning to understand how LLMs work: No, they don't simply predict word after word",999.0,we are finally beginning to understand how llms work no they dont simply predict word after word,LABEL_1,0.5871615409851074,software,0.5770592093467712
Wed Apr  2 21:43:22 2025,Mercedes Weighs Pulling US Entry-Level Cars Over Tariffs,999.0,mercedes weighs pulling us entrylevel cars over tariffs,LABEL_1,0.6019988059997559,hardware,0.7016471028327942
Wed Apr  2 21:43:27 2025,Japan enforces law for swift removal of defamatory online posts,999.0,japan enforces law for swift removal of defamatory online posts,LABEL_1,0.766144335269928,security,0.4683437645435333
Wed Apr  2 21:43:32 2025,Charging electric vehicles 5x faster in subfreezing temps,999.0,charging electric vehicles 5x faster in subfreezing temps,LABEL_2,0.7611103057861328,gadgets,0.5300858020782471
Wed Apr  2 21:43:37 2025,The threat of US–centric social media,999.0,the threat of uscentric social media,LABEL_0,0.49773648381233215,security,0.5371630787849426
Wed Apr  2 21:43:42 2025,Artificial Intelligence: A Deadly Love Affair with a Chatbot,999.0,artificial intelligence a deadly love affair with a chatbot,LABEL_1,0.5337092876434326,AI,0.7177416682243347
Wed Apr  2 21:43:47 2025,"NaNoWriMo shut down after AI, content moderation scandals",999.0,nanowrimo shut down after ai content moderation scandals,LABEL_0,0.640799880027771,AI,0.7041357159614563
Wed Apr  2 21:43:52 2025,"With Section 230 Repeal, Dems and Media Offer Trump New Censorship Tools",999.0,with section 230 repeal dems and media offer trump new censorship tools,LABEL_1,0.585205614566803,gadgets,0.3157692551612854
Wed Apr  2 21:43:57 2025,I tried the VR headset that puts domestic abusers in victims’ shoes,999.0,i tried the vr headset that puts domestic abusers in victims shoes,LABEL_0,0.626401424407959,hardware,0.703480064868927
Wed Apr  2 21:44:02 2025,"Starliner’s flight to the space station was far wilder than most of us thought | ""Hey, this is a very precarious situation we're in.""",999.0,starliners flight to the space station was far wilder than most of us thought  hey this is a very precarious situation were in,LABEL_1,0.4502936601638794,hardware,0.3428695499897003
Wed Apr  2 21:44:07 2025,How Meta’s Upcoming $1000+ Smart Glasses with a Screen Will Work,999.0,how metas upcoming 1000 smart glasses with a screen will work,LABEL_1,0.7350837588310242,gadgets,0.5062198638916016
Wed Apr  2 21:44:12 2025,4chan’s DOGE-inspired April Fools’ prank leaves posters seething,999.0,4chans dogeinspired april fools prank leaves posters seething,LABEL_1,0.615460991859436,gadgets,0.32955992221832275
Wed Apr  2 21:44:17 2025,"Meta loses its AI research head, as billions in investments hang in the balance",999.0,meta loses its ai research head as billions in investments hang in the balance,LABEL_0,0.5375699996948242,AI,0.8954325914382935
Wed Apr  2 21:44:22 2025,Viral Studio Ghibli-style AI images showcase power – and copyright concerns – of ChatGPT update,999.0,viral studio ghiblistyle ai images showcase power  and copyright concerns  of chatgpt update,LABEL_1,0.7102393507957458,AI,0.5383227467536926
Wed Apr  2 21:44:27 2025,Cheap TVs’ incessant advertising reaches troubling new lows,999.0,cheap tvs incessant advertising reaches troubling new lows,LABEL_0,0.9280730485916138,gadgets,0.4938841462135315
Wed Apr  2 21:44:32 2025,"Waltz and staff used Gmail for government communications, officials say",999.0,waltz and staff used gmail for government communications officials say,LABEL_1,0.8078099489212036,software,0.6218803524971008
Wed Apr  2 21:44:37 2025,"BYD Announces Home Solar-Powered Humanoid Robot for $10,000",999.0,byd announces home solarpowered humanoid robot for 10000,LABEL_1,0.708865761756897,hardware,0.5613810420036316
Wed Apr  2 21:44:42 2025,"""Cross-post: I’m a former CIA officer, National Security Council staffer, and diplomat – AMA about Signalgate""",999.0,crosspost im a former cia officer national security council staffer and diplomat  ama about signalgate,LABEL_1,0.8575809597969055,security,0.9127793908119202
Wed Apr  2 21:44:47 2025,Intel announces 18A process node has entered risk production — crucial milestone comes as company ramps to Panther Lake chips,999.0,intel announces 18a process node has entered risk production  crucial milestone comes as company ramps to panther lake chips,LABEL_2,0.5115513205528259,security,0.5527588725090027
Wed Apr  2 21:44:52 2025,Brain waves become spoken words in AI breakthrough for paralysis,999.0,brain waves become spoken words in ai breakthrough for paralysis,LABEL_1,0.790837824344635,AI,0.9678629040718079
Wed Apr  2 21:44:57 2025,"One of Australia’s oldest wind farms turns 20 today, and will live on for another decade",999.0,one of australias oldest wind farms turns 20 today and will live on for another decade,LABEL_2,0.6939939260482788,security,0.3538978695869446
Wed Apr  2 21:45:02 2025,"""Tech’s big anxiety: fewer jobs, lower pay, more AI""",999.0,techs big anxiety fewer jobs lower pay more ai,LABEL_0,0.6882169246673584,AI,0.37271785736083984
Wed Apr  2 21:45:07 2025,"""Crosspost: I’m a former CIA officer, National Security Council staffer, and diplomat – AMA about Signalgate""",999.0,crosspost im a former cia officer national security council staffer and diplomat  ama about signalgate,LABEL_1,0.8575809597969055,security,0.9127793908119202
Wed Apr  2 21:45:12 2025,Former Sony Exec Says It's About Time For PlayStation to Reconsider Its Focus on Cutting-Edge Graphics,999.0,former sony exec says its about time for playstation to reconsider its focus on cuttingedge graphics,LABEL_1,0.78330397605896,hardware,0.4076648950576782
Wed Apr  2 21:45:17 2025,"ZeniMax workers union votes to authorize a strike against Microsoft over stalled contract negotiations | After nearly two years of negotiations, a contract agreement still hasn't been reached.",999.0,zenimax workers union votes to authorize a strike against microsoft over stalled contract negotiations  after nearly two years of negotiations a contract agreement still hasnt been reached,LABEL_0,0.653934895992279,software,0.6576095819473267
Wed Apr  2 21:45:22 2025,Nikola founder says nearly $2 million in political donations he and his wife gave to President Donald Trump had nothing to do with his pardon,999.0,nikola founder says nearly 2 million in political donations he and his wife gave to president donald trump had nothing to do with his pardon,LABEL_1,0.7247439622879028,software,0.5369527339935303
Wed Apr  2 21:45:27 2025,Japan's Rapidus gears up for test production of next-generation chips,999.0,japans rapidus gears up for test production of nextgeneration chips,LABEL_1,0.9056629538536072,hardware,0.6512426733970642
Wed Apr  2 21:45:32 2025,Nintendo has moved beyond specs | The company is as popular as it has ever been — and it owes it to leaving the technological arms race behind,999.0,nintendo has moved beyond specs  the company is as popular as it has ever been  and it owes it to leaving the technological arms race behind,LABEL_2,0.892217755317688,security,0.25311973690986633
Wed Apr  2 21:45:37 2025,Trump Sets Up New Office To Manage CHIPS Act And Speed Up Investments,999.0,trump sets up new office to manage chips act and speed up investments,LABEL_1,0.8475819230079651,gadgets,0.44561365246772766
Wed Apr  2 21:45:42 2025,Police told not to close investigations until they have used facial recognition,999.0,police told not to close investigations until they have used facial recognition,LABEL_1,0.6199040412902832,security,0.6895129084587097
Wed Apr  2 21:45:47 2025,Lightmatter says it's ready to ship chip-to-chip optical highways as early as summer,999.0,lightmatter says its ready to ship chiptochip optical highways as early as summer,LABEL_1,0.8559088706970215,hardware,0.3170660138130188
Wed Apr  2 21:45:52 2025,SpaceX Shares Stunning Polar Views From Its Historic Fram2 Mission,999.0,spacex shares stunning polar views from its historic fram2 mission,LABEL_2,0.9157482385635376,hardware,0.6034005880355835
Wed Apr  2 21:45:57 2025,"Andreessen Horowitz is trying to nab a piece of TikTok with Oracle, report says",999.0,andreessen horowitz is trying to nab a piece of tiktok with oracle report says,LABEL_1,0.8971361517906189,AI,0.32832109928131104
Wed Apr  2 21:46:02 2025,Arm aims to capture 50% of data center CPU market in 2025,999.0,arm aims to capture 50 of data center cpu market in 2025,LABEL_1,0.7440811395645142,hardware,0.6568851470947266
Wed Apr  2 21:46:07 2025,How crawlers impact the operations of the Wikimedia projects,999.0,how crawlers impact the operations of the wikimedia projects,LABEL_1,0.8493599891662598,gadgets,0.638512134552002
Wed Apr  2 21:46:12 2025,EuroStack – A European Alternative for Digital Sovereignty,999.0,eurostack  a european alternative for digital sovereignty,LABEL_1,0.8238368034362793,security,0.4097890257835388
Wed Apr  2 21:46:17 2025,"Andy Yen: ""The proposed Swiss surveillance law would be stricter than in the US. We will leave Switzerland if it enters into force.""",999.0,andy yen the proposed swiss surveillance law would be stricter than in the us we will leave switzerland if it enters into force,LABEL_1,0.6294310092926025,security,0.6536431312561035
Wed Apr  2 21:46:22 2025,"""One of the last of Bletchley Park's quiet heroes, Betty Webb, dies at 101""",999.0,one of the last of bletchley parks quiet heroes betty webb dies at 101,LABEL_1,0.6355302929878235,security,0.5266977548599243
